user_id,recommendations
3528,1036 3749 5166 1033 10591 5047 10459 1034 9935 5167
3529,13938 10412 2456 12712 13078 13823 11103 13879 11695 13283
3530,14897 846 5452 4080 7341 13435 7860 4079 7340 8533
3531,7629 10025 6109 13535 6408 3384 3788 3669 519 3385
3532,5026 223 22 9490 11302 8171 4959 3942 8641 13847
3533,13654 1555 13616 11306 12575 209 12864 13898 6614 9999
3534,1381 7707 7705 7706 10329 5058 6803 12620 11235 2657
3535,5486 6498 7712 1893 5237 1979 12373 6141 1896 7455
3536,14611 7793 11852 13830 11274 7522 8843 6771 11590 6251
3537,284 1119 8025 5247 5248 1379 5244 1124 1120 11772
3538,11311 2167 15233 11312 4379 11589 13103 1757 8009 12953
3539,13189 13188 12426 4330 13344 15048 1531 1535 7396 1166
3540,2696 7462 541 4111 13168 9443 9868 13429 94 10289
3541,1035 1036 5166 10591 1033 9935 8303 5167 9040 1034
3542,13336 12118 12754 3482 9533 14810 3888 12112 11966 6256
3543,12527 12528 9555 12859 13616 1555 1557 614 12519 2393
3544,7526 6657 14541 1594 2281 2286 14915 6725 8726 11405
3545,10657 2962 5818 10179 13850 8454 10679 11747 6112 12509
3546,9913 7525 1751 3149 851 9923 7373 10673 10014 10380
3547,12378 2870 9749 9194 8020 10807 11805 10818 12936 673
3548,2277 1347 1346 578 2415 14055 4497 8028 7783 5313
3549,8631 5998 11899 13319 10208 14335 13320 13561 7396 7224
3550,2614 8631 6716 13613 12323 13425 13224 6722 11899 7224
3551,8476 2377 2370 2376 6360 11349 12548 13792 9236 15195
3552,282 8115 11642 8547 3878 14667 2984 620 12924 6752
3553,5270 8762 259 5066 4568 5549 2798 4824 1452 821
3554,3274 11970 5828 5838 5578 8899 12310 8035 119 4735
3555,15251 12 1740 4650 9814 4656 7825 4657 11283 6798
3556,1860 14459 14596 4061 12756 1858 4062 11120 14209 1859
3557,3016 735 5041 5552 11215 504 7932 4757 580 4354
3558,609 5791 9913 7525 4233 2552 758 488 5549 5270
3559,11816 7064 9853 2375 12738 12733 2873 5846 6804 11347
3560,13515 12066 13318 11655 13997 12473 9842 7271 101 105
3561,12882 13348 8526 13188 14324 12426 8904 14662 1323 12534
3562,7649 6494 7888 1127 11575 11397 4068 6543 9805 12566
3563,8231 7642 11041 4753 6494 627 5709 5708 4170 12623
3564,9127 13691 5476 6091 13284 11979 10767 6125 9446 10775
3565,4882 1371 3236 10967 4891 4887 7329 7560 3239 11209
3566,9807 6251 14181 6061 11729 3878 11055 6188 7934 2438
3567,71 5421 12209 1752 7065 7784 8539 4138 2870 4597
3568,1723 11119 6542 4407 8151 1776 10246 9664 1155 6738
3569,9913 851 10380 3409 7525 10673 3149 10014 7164 10382
3570,4774 1694 1695 14897 13487 9033 1574 663 7525 1453
3571,3785 12310 9772 7089 8812 14066 12805 12312 8097 12288
3572,7050 2211 10171 2318 253 4332 7232 5513 8737 8870
3573,1592 8059 1348 2108 11619 5126 1936 9650 1852 6587
3574,12566 9805 10025 6785 6109 2108 7704 11274 1852 519
3575,1860 14209 1859 1858 14458 14596 15195 14459 9666 4061
3576,13335 7247 15034 344 7781 13304 11965 13657 12288 5407
3577,1624 1619 1621 235 234 1617 1618 1620 10893 3213
3578,12566 10025 9805 6109 2108 6623 11912 4170 3089 3878
3579,8185 8533 8418 305 2575 9082 4345 11183 2210 4913
3580,3903 4548 5056 9038 14610 3902 9041 3898 3900 13420
3581,4170 12566 5352 13407 287 612 6494 1680 12893 9805
3582,3655 7408 8529 2419 914 947 5898 7810 927 14757
3583,9199 614 6488 8183 1170 13697 2169 2912 11289 1387
3584,1723 6542 11119 1776 1155 8151 6738 10246 10935 2893
3585,5486 11244 9697 1979 12373 1893 6909 6097 1848 5237
3586,5549 5041 1439 5552 5066 1212 5270 4271 821 4188
3587,14130 14131 12850 14480 14226 14474 14548 14923 13878 4430
3588,4077 43 1737 8796 148 2590 3538 3215 4229 1014
3589,11864 14602 12994 1881 969 13211 615 2227 12983 8138
3590,11397 6504 7649 5378 9092 6679 11575 5708 4298 7643
3591,11651 3006 5802 15016 5582 7964 1538 12558 938 5616
3592,9126 9128 7888 9659 4386 12039 6884 7889 7649 11575
3593,13187 13334 12007 1525 4330 13200 14122 13259 13932 12742
3594,1723 13982 4407 1354 11119 4398 12378 1776 7065 6542
3595,14712 4330 1535 12742 7396 404 1531 403 13005 2820
3596,14751 12642 8539 8020 12378 7065 4398 2870 13982 12348
3597,4385 2448 6214 7915 10919 149 1288 7759 8704 182
3598,10432 11484 12011 7362 9362 7244 4350 2111 5377 8444
3599,7707 1668 10329 2657 4013 11527 11235 10001 13637 7706
3600,7462 13168 94 13847 10289 10214 541 2687 10225 313
3601,10257 6493 5983 7377 11601 5984 7944 10779 10810 2287
3602,2744 12425 8631 11899 7396 13327 1165 2614 14879 14335
3603,14992 14840 14989 14990 10014 14987 14991 3062 9055 14993
3604,8575 13365 2108 5352 6476 13832 6189 6620 366 9682
3605,14224 5107 9605 5108 9106 3562 15163 10489 8609 1131
3606,1193 6012 184 5549 5972 1439 5270 820 10268 168
3607,7660 11781 3719 13898 12864 6924 9140 13171 13616 9999
3608,14106 13697 11289 11355 11264 14739 1937 14111 8388 10278
3609,2376 11349 8476 9236 2378 1357 2377 12548 2370 6360
3610,10917 12091 8363 3780 1883 12841 9026 14075 14077 9025
3611,7649 7888 5788 11575 11397 4172 6508 6884 4971 5708
3612,1771 7094 5689 13565 10090 11641 2890 5440 5867 7218
3613,6623 11041 6494 3878 6543 12566 4170 13204 5708 9226
3614,8503 7153 6762 5661 3159 2510 11477 9913 4845 3737
3615,554 5920 14399 9765 13032 4532 4807 10829 257 8624
3616,7936 4633 1061 9652 4068 4043 1280 3293 1707 1938
3617,5934 6825 4669 7410 5522 7861 4075 4534 5978 11999
3618,13630 5934 4669 6825 6138 3866 7410 9243 3149 13314
3619,5785 14466 3884 11737 14168 13627 3883 14465 9357 15264
3620,8913 5708 6504 6489 679 5375 557 5378 6679 439
3621,15270 10374 568 8784 9207 9208 5925 9260 6502 6503
3622,4135 12644 4137 4597 4133 4403 3694 9852 9750 4138
3623,5163 881 8721 10434 5170 10388 2571 6769 2991 12634
3624,1561 2840 13176 266 12681 6669 8496 12683 13537 12981
3625,8842 11303 409 2431 7522 7704 8229 10152 11656 7401
3626,11651 3006 15016 1538 12945 4582 938 958 12558 977
3627,6086 633 6855 5452 13487 14897 846 13435 7341 8533
3628,4592 10168 5549 5270 5066 748 4925 4353 1641 7720
3629,3262 11627 13052 3367 14053 2597 11586 14326 8308 11258
3630,4356 3394 5850 12906 12905 12903 11270 11554 12820 10277
3631,2744 12425 2742 1165 14879 7396 1166 14712 13327 10206
3632,5217 3378 3319 3379 5825 4901 1371 3571 125 7331
3633,6769 7019 6772 952 12410 9825 6773 9018 4276 10398
3634,2376 2377 8476 2370 1354 1357 13792 9236 2014 2378
3635,9114 1332 1949 12512 9429 10671 7551 4892 3144 6457
3636,3814 5292 7851 10109 574 14509 6227 13023 1196 11977
3637,3044 71 5421 4863 2560 1752 1392 1751 111 9913
3638,13379 2475 3867 4923 4921 2605 12875 14018 5217 5177
3639,9627 4145 8020 12378 4398 9755 11625 1001 7065 395
3640,9854 10990 4743 8542 5846 6804 6805 5845 4145 8982
3641,1333 10564 3300 8195 2738 9913 2271 3733 7060 5135
3642,12349 8476 10814 1354 2376 1357 4600 8539 6360 2377
3643,9913 1751 7525 10673 3409 9923 10380 11485 611 10014
3644,13683 10987 7554 6806 14751 7817 11850 4599 10198 13060
3645,1056 2720 3303 2343 7151 2993 4779 2697 3313 2799
3646,5790 1737 43 8796 12462 4229 2072 5056 1051 6726
3647,11904 2097 12191 11934 3992 10571 7400 7621 9186 10142
3648,3012 2087 12992 13361 11858 9559 5564 8825 4641 11207
3649,4343 7356 1265 14091 5969 11637 5338 1669 709 710
3650,6712 5570 13425 7685 10731 13224 13613 6412 4751 6716
3651,9077 9076 12992 5564 4641 2477 7444 8213 4038 10980
3652,13111 4609 10843 13984 7065 2870 7066 10750 3416 9537
3653,12406 10584 12251 8720 2808 12705 5704 12822 3225 3313
3654,14324 4330 1323 3464 14712 13188 13540 11899 13006 8904
3655,2988 2989 7416 7415 11605 6987 1280 1081 6433 1737
3656,10001 8003 574 1196 569 277 9895 9503 709 11355
3657,9252 1078 12433 4881 5791 11550 2457 748 2802 6577
3658,14985 360 14882 6941 11123 14124 11003 14755 14374 9788
3659,12845 2952 1993 11576 2080 2209 15122 8851 5110 8314
3660,630 8427 851 11950 8579 6259 15072 11867 241 14903
3661,903 5654 5201 8624 970 8952 8129 4532 8628 8629
3662,8726 693 11405 11366 13079 692 14136 11877 7844 11631
3663,8159 10199 12376 10099 12378 5849 8849 7065 6805 13683
3664,793 2307 794 4299 4592 821 1993 4188 2306 4271
3665,8098 7442 8302 12108 8301 4348 11753 13395 8312 3552
3666,2823 10410 13260 13575 14331 10411 11832 13006 12918 4330
3667,403 11899 8631 4330 5998 1166 14335 14712 3464 1535
3668,3176 3179 6890 2605 9913 9590 8996 2606 6871 4923
3669,5374 5378 10782 11575 7852 4753 5379 5375 6494 11590
3670,4135 3415 6109 10953 9852 9749 10025 9750 3694 641
3671,14712 3464 7396 13235 2741 404 14084 403 4516 13248
3672,14739 7019 5347 952 14111 7213 12475 8203 7747 8343
3673,1540 9879 8813 12760 4590 7654 4583 2441 11833 9769
3674,5644 2924 198 3304 236 687 8697 1407 10277 4511
3675,14799 1530 13347 13200 14139 13660 13334 13731 13201 13323
3676,9688 5896 5379 7244 4753 12353 6481 13196 1855 6543
3677,12482 2183 13719 10104 8639 8507 2179 1555 2259 13707
3678,5071 7790 14476 3515 9609 257 1383 9657 6980 2568
3679,1430 6154 2097 11934 6148 6650 11904 7400 10571 3992
3680,10951 10356 14053 6507 10941 6486 5032 10359 3367 2922
3681,14578 9055 80 7125 45 14992 14868 53 14840 14989
3682,2798 172 141 14671 8897 5066 1193 1397 5270 6104
3683,5561 9913 7525 13129 4899 2958 10967 13413 7164 611
3684,8024 7349 2108 4303 13892 8575 1753 661 2982 5375
3685,11873 9913 6201 8351 7525 4307 12666 3409 10741 851
3686,13177 13879 1438 14095 5953 10343 951 9613 11792 7789
3687,6658 9271 7526 1594 6657 14541 2281 631 2286 8192
3688,8526 2742 2743 2741 2744 12425 8904 2745 14324 13329
3689,10358 3418 3595 10372 155 153 3596 10371 10370 156
3690,15229 1206 4757 2190 5552 8654 1567 2024 4262 7696
3691,5127 3676 7538 6514 11702 10691 2581 10507 4740 954
3692,8726 693 11405 6725 11366 7844 13079 11631 9051 2296
3693,4772 12341 12706 9675 7493 2537 9679 4294 1658 2412
3694,12134 12574 5789 9460 14378 9127 11397 11744 4733 4735
3695,15212 14992 14840 14989 14990 9055 3062 14987 14991 14993
3696,13938 13080 13879 4305 13265 10343 11103 1438 13823 7589
3697,1535 4330 12426 2820 1531 13344 13345 1525 13189 14327
3698,7682 12499 15086 11262 12879 12651 13046 5878 4708 4334
3699,13946 4057 14467 14622 7444 9559 13721 2668 10980 11858
3700,9913 10673 10380 6038 11485 10382 118 8591 4762 7525
3701,9767 8710 13425 13224 6412 6712 10731 6284 12904 13614
3702,7065 10067 2870 4398 10099 8021 1380 12378 8539 2892
3703,14202 14069 3878 11055 2915 2108 14460 15082 9805 9721
3704,1318 12608 1711 5863 1140 1158 3079 1710 7062 5876
3705,9055 14560 740 13827 14992 45 15067 14840 80 8050
3706,5423 2990 1053 6726 8866 3546 14965 3725 3539 3820
3707,13578 10526 9913 9815 2153 9781 1752 2140 7525 2132
3708,4964 14672 6494 13614 10731 11266 9226 6412 4836 7685
3709,11592 3906 6800 13588 15179 12386 10321 12197 72 4183
3710,11873 13885 14480 14130 14131 14474 12360 14548 661 4430
3711,2821 13623 12483 14807 10865 5408 12835 3983 13081 10963
3712,403 1532 12425 2744 2742 7396 1166 14712 4516 1534
3713,13207 14793 12566 9805 12567 10810 7936 6494 14181 5353
3714,4927 9881 10709 1763 8342 11762 225 1755 4944 8299
3715,6183 1700 14885 2008 908 1846 12564 2387 1699 1864
3716,13829 13830 4674 14980 11852 7028 2144 12439 341 7024
3717,9805 3878 12566 6781 2438 6623 6494 11055 10255 10025
3718,3540 6613 1945 14414 12373 4882 5486 13644 3996 6097
3719,10208 7396 12425 2744 14879 13235 4330 1535 14084 14335
3720,12690 6049 9427 2368 1745 2675 14822 920 10420 12585
3721,8476 1354 2376 2377 6360 4138 9236 13792 9750 2370
3722,8321 1172 2403 10849 8000 5485 11791 11943 14641 10851
3723,13342 1534 12426 4330 7395 8904 11879 12745 3046 13188
3724,13189 13188 4330 12426 12786 13344 13345 1525 12747 7396
3725,12566 6623 9805 10025 7936 3878 6109 6494 6785 2108
3726,9851 2874 14751 6360 2376 9645 4599 8151 12561 9628
3727,1897 11686 12718 5486 8318 7880 3522 11979 1177 1979
3728,10277 5374 8426 13192 5368 5363 5371 8938 2015 5347
3729,12879 7682 7255 6774 5180 7618 7471 12499 7537 6492
3730,15188 8123 14607 8126 8459 4825 14829 8121 13968 13566
3731,11191 11580 4923 12723 3868 13379 14444 2605 3448 7955
3732,13733 13732 5737 6401 6766 2946 13549 13024 5964 12308
3733,5473 10836 1595 14999 1680 6771 4807 4798 5340 10829
3734,1225 8398 5358 14112 7649 13766 5788 7643 1127 14115
3735,7047 8973 8024 9255 3096 1760 5160 1215 12562 1576
3736,2567 3324 4910 8635 6470 11191 12311 4923 11206 14444
3737,1104 6915 6467 7683 6762 5661 9913 1101 10338 4845
3738,2219 6406 3554 9579 9222 1658 13591 14933 869 4575
3739,12708 15105 9445 11690 2596 8585 8643 15159 12321 5486
3740,13111 2874 9628 4599 13060 14751 7065 9645 10843 12349
3741,10067 6462 10818 10068 7065 2870 8539 12209 2971 4398
3742,13679 12879 7618 6774 6492 12891 5180 13551 14437 5288
3743,7095 10088 1135 5448 9194 12657 2889 1012 13662 1144
3744,12736 8539 7065 3083 4398 12378 9754 2870 13982 2618
3745,11349 8476 9236 1357 2376 2377 12548 2370 13792 2378
3746,12349 10072 3083 7784 8645 11420 2373 14745 10992 4600
3747,12079 402 9645 9644 9628 2875 7554 12073 4599 2874
3748,5129 7222 12942 11119 9968 5686 14736 6276 6809 2433
3749,10556 13984 7065 2999 12656 10750 10843 3845 7066 12655
3750,7554 2874 12073 13060 14751 9645 10818 7065 4599 12378
3751,1862 1863 6734 1720 6733 5672 4605 3413 5020 9540
3752,2373 4600 10814 1719 8539 12917 9852 4135 8150 9754
3753,8983 11002 4138 11799 12349 12077 8539 7091 7093 9754
3754,3085 9627 12376 395 9629 7784 12378 6321 6704 8159
3755,14751 12075 7554 4599 9080 6804 1322 10998 5845 10630
3756,7065 1007 13984 7066 10843 6362 10750 2870 3667 13111
3757,7065 13111 2870 10843 1721 12378 13984 1001 4398 8539
3758,12348 8539 1354 4398 5689 7065 8476 2870 12378 8849
3759,9964 7663 4171 1764 8678 12389 7978 11786 12029 1247
3760,14315 9502 10673 11485 10380 10383 10382 41 9913 15190
3761,14173 14507 6978 14174 8205 10193 6619 9682 5794 2327
3762,11862 13910 5882 9325 2658 1483 3841 12055 11884 3840
3763,53 9471 14427 4008 45 91 15274 3063 516 15081
3764,8111 10898 12272 13259 13187 405 13932 7222 2452 9151
3765,7255 12879 7618 709 6492 4630 5180 3953 6774 11756
3766,11776 11120 14209 14458 4063 14213 14494 1860 12756 5673
3767,6568 13482 6008 6007 13452 8039 12114 15152 12070 10734
3768,8476 2370 1723 7064 2374 1357 6542 2369 2377 9853
3769,14005 7312 613 8086 7306 5244 7803 2852 11432 14008
3770,12376 9757 4596 1143 4132 1136 1146 8983 8406 11002
3771,3118 6098 1110 1680 6479 11041 6503 12566 2587 2984
3772,9015 3780 8363 12841 10917 14075 12473 12091 14255 14076
3773,10631 14064 5781 5782 5783 7643 6886 4068 8664 9699
3774,5486 10151 1893 12373 1848 1979 6097 5237 10757 7455
3775,11734 4182 5053 10983 1416 4196 136 4188 11154 4949
3776,6584 15176 14950 12338 8374 14424 15177 12497 4540 14242
3777,7402 12282 9860 4396 13921 887 256 902 4296 3920
3778,14480 14130 14548 14474 14131 13885 14923 13878 14226 4301
3779,13189 13188 4330 13187 10410 1166 14712 2741 7396 13006
3780,14324 4330 11755 13334 3464 14712 13187 1323 405 13540
3781,1535 4330 13235 11899 12745 2814 1531 10208 14335 7396
3782,8882 8564 3112 14193 6279 2290 5452 4080 2645 1818
3783,13014 10292 6897 7726 1905 11391 2557 12106 6559 10124
3784,5486 1945 1979 1893 12373 2944 5197 6097 5237 1848
3785,7255 6299 7667 8650 11912 10323 1893 7105 11074 2729
3786,11120 14209 14458 4063 11624 14213 8159 14494 1860 12756
3787,7241 8488 2953 7347 12029 2447 6720 8385 8386 9364
3788,6167 8409 6160 2705 399 11274 2847 7349 2587 6477
3789,8409 1366 2705 6160 6184 7586 2836 8630 9804 11602
3790,14180 14426 4038 13711 11877 6717 7264 14538 14196 12340
3791,14209 1859 1860 14458 14459 14596 4063 12756 4061 1858
3792,5380 6485 3878 2439 12025 11656 5383 1889 14436 907
3793,14883 2847 7350 10610 2852 12566 6611 2108 6623 8341
3794,9890 14920 6078 11165 8634 14236 14225 14571 9288 966
3795,7944 12880 6494 13551 7967 11729 3091 9104 13643 14181
3796,12349 10074 4600 7067 2373 9852 7426 1719 10814 12917
3797,11352 6707 12643 1779 1862 8166 1777 1863 6705 1158
3798,8102 12180 352 14398 12870 13819 8642 5258 11551 14775
3799,11665 14281 13692 12389 4697 11588 1764 4171 7219 1247
3800,1014 1051 13170 226 3453 6433 7458 7644 5790 10756
3801,1947 9659 2170 8001 2172 4518 7259 5704 12705 8005
3802,6097 6499 5486 1893 6141 5197 5237 12373 1979 7455
3803,6094 5920 9896 5199 1467 9823 3113 5201 5653 5483
3804,2438 3878 3671 12566 2108 6188 6240 7936 9805 6494
3805,5909 5483 14403 4466 13837 11852 5678 1362 4202 7637
3806,7254 12879 5180 7618 13023 11756 13551 11983 6492 7049
3807,7554 2874 9644 402 2871 4599 12073 12079 12078 12076
3808,2741 7396 1165 4516 2814 10410 1166 14712 8835 14084
3809,1535 4330 403 13187 13330 13188 1166 1525 1531 12426
3810,13624 13188 12426 4330 13344 2820 13271 13232 11879 13006
3811,1531 11524 13672 1535 1525 1530 13671 14326 5345 13574
3812,2744 12425 13578 2742 13625 14327 1535 14879 11524 1531
3813,8631 5998 7224 11899 13319 6716 12114 13613 13320 12323
3814,6998 3471 8 14557 8565 9590 2504 12421 6871 9588
3815,14391 13628 2959 315 14579 13271 10410 2962 14264 2824
3816,11418 14325 13232 13186 1525 13200 13347 14139 13201 11755
3817,2744 12425 2742 1165 14879 7396 1166 14712 13327 10206
3818,6494 7349 15120 2587 1222 7936 10870 6943 1110 7976
3819,12425 2744 12302 2742 9936 8109 8110 15035 1165 14879
3820,8892 11112 14029 4300 4591 15153 14238 13711 14895 14927
3821,13635 8904 8809 12534 13329 14328 6729 5193 6570 14324
3822,8301 8098 13923 5455 8420 9429 8302 306 1332 12108
3823,13971 13551 13963 7471 13141 13972 12555 13023 6766 10519
3824,14452 10973 2178 1414 5315 6017 7927 2458 6521 1567
3825,3819 3820 10236 1280 1081 2695 3293 3543 9478 2826
3826,3571 2095 6412 12904 11266 13613 7444 6716 4751 10731
3827,6614 9999 9506 11454 12980 5476 11026 3753 9972 15272
3828,14712 3464 4330 11524 12742 1525 1531 13188 12426 13189
3829,1831 5270 11461 5066 416 775 7720 748 753 3217
3830,10660 5199 12437 575 6365 8240 3659 709 6764 14521
3831,8314 12097 1752 11183 2111 5110 328 439 9490 15159
3832,10809 12562 1300 8059 7247 11746 14169 8858 12342 213
3833,12067 8508 12857 6287 12366 6824 2614 2833 12227 9289
3834,7809 6849 6011 6773 2287 12137 2749 2924 5242 6771
3835,13342 1534 4330 12426 12745 13188 13960 6353 11879 7395
3836,6104 2927 5791 9085 4267 2552 7163 202 7671 2415
3837,18 343 4182 6217 171 488 4512 19 13261 5053
3838,9232 1030 10000 12931 9395 7889 9233 9557 14006 13691
3839,11201 2830 5374 7938 8664 6333 6328 10961 4670 11131
3840,11429 12104 12315 14630 12265 8544 11428 12963 11206 9660
3841,8321 12253 7806 1172 8664 2833 3852 2015 10036 8700
3842,62 4954 10844 13359 7576 11636 12677 12676 10845 13378
3843,7055 4136 9540 4608 6737 1721 7064 11778 13076 6447
3844,1665 6775 9809 3878 1852 13704 2438 5383 9477 12590
3845,14238 4300 15153 5190 14927 13993 13711 14976 14895 2873
3846,14876 11314 8051 14560 7114 3714 13827 14406 14929 15286
3847,10526 2132 2140 14620 7230 9685 11148 9768 1292 7944
3848,7178 10913 15218 6414 10813 11252 11251 12829 7015 15219
3849,12676 12677 62 4954 11634 12990 11636 13359 12796 13378
3850,13111 10843 10750 7066 1007 13984 9537 2870 4609 3666
3851,14985 14882 9784 11122 11548 14755 11753 6941 13430 8804
3852,13278 12528 12527 13279 9555 12626 13616 6614 9999 1556
3853,10227 3185 5541 3476 6039 6034 9045 3276 4771 7412
3854,4121 6315 6250 6600 3778 11733 8911 1180 2618 9714
3855,6143 5580 13412 7929 9309 5066 5117 7773 4090 1646
3856,11961 5909 7259 13691 12902 13857 11967 9557 7889 14006
3857,12891 7255 7793 14724 6774 12879 2918 8460 6010 10109
3858,7606 7605 5479 10693 4469 14511 3615 11212 10345 4381
3859,8009 1559 3429 284 8025 1379 5247 1120 1124 1380
3860,12636 5279 14540 15175 14752 9452 4336 8784 10335 8434
3861,5229 5228 15038 13077 1741 8378 14127 9761 2948 7795
3862,1056 6726 2360 2343 4779 7151 2357 1280 1737 8796
3863,13532 13433 8323 5572 14809 15089 1884 14256 13246 13432
3864,2086 13067 12187 11198 4650 9558 14399 7444 13812 10080
3865,7064 6431 3002 9554 9551 2369 9192 1158 3774 1828
3866,1525 1530 403 13200 13574 1535 3463 13232 1531 14139
3867,13361 8624 15167 3010 980 14600 970 8627 2663 1996
3868,13589 9770 15179 13823 13811 2856 9058 13283 9846 13703
3869,12566 9805 14181 6623 6543 7936 11055 4170 6188 1109
3870,13551 6397 6392 9541 6774 13839 12409 12879 12408 7255
3871,1167 12008 12007 4330 1168 12425 2744 13347 14799 3464
3872,5708 6764 6543 5709 6487 679 12694 7533 14227 7643
3873,6494 1127 5788 7888 11575 6623 5708 6543 679 11055
3874,10239 709 4291 575 13879 443 1176 394 14716 7623
3875,12647 12646 4650 9032 13222 8388 12 11004 12187 15290
3876,6623 9682 6619 3878 10025 6189 2438 12938 9826 9805
3877,12631 15158 15236 12057 10911 13212 13886 14339 11186 9421
3878,3514 2672 5712 6303 12834 9277 8918 14520 8909 14431
3879,1676 3101 12712 11329 2267 6122 7855 6729 11733 7983
3880,45 15274 14558 8474 14850 9055 15276 10715 15067 78
3881,13898 14513 1665 6251 13420 9387 14478 3878 6781 13204
3882,4174 14279 13984 5231 1992 4073 6494 10750 12354 7066
3883,15032 10965 12826 10359 6325 629 13422 1751 8480 28
3884,7853 5974 6122 3886 9868 5978 4111 574 5675 716
3885,5972 1439 11383 5066 1567 2024 5270 488 2798 7697
3886,11289 1170 14318 9199 2169 697 14111 4562 11793 14058
3887,3571 4923 6905 11206 13818 2606 11680 5217 3867 9356
3888,12305 1554 11103 14109 4313 12611 5275 14119 5674 8001
3889,2092 664 10832 4442 7859 6313 290 954 4631 990
3890,8631 5998 6716 13561 12114 13613 14335 13319 7224 13614
3891,3222 5549 13936 168 11383 176 1574 12320 6018 4235
3892,14985 13189 11123 6941 360 13188 1531 6866 12426 14755
3893,5782 8116 3878 10631 13998 6623 5781 2438 1665 2108
3894,3482 13531 3568 14022 3481 5331 13001 5329 12184 14900
3895,13278 13654 12864 13898 13616 9999 6614 1556 9506 13175
3896,4385 11094 7759 4921 5836 3872 5217 9356 10541 10038
3897,8131 4148 7162 4790 5955 11697 320 1514 4075 12302
3898,14202 1862 1863 8116 9966 12009 5802 8423 5582 12048
3899,9015 3780 14077 8363 9004 12805 9959 10863 10917 4053
3900,5199 4807 10829 14999 10836 5201 6771 5340 8956 12254
3901,11183 3905 5110 8851 1660 3144 9082 559 8314 2952
3902,14736 11598 9968 2870 5129 12935 12378 9755 13164 13165
3903,14073 7630 5847 7825 4650 9558 10980 12646 2668 7444
3904,12841 8363 12091 3780 13997 1883 10917 13900 9026 9025
3905,2676 3296 4870 7369 9822 5522 5177 5790 9940 1301
3906,5549 167 8201 7718 5066 10904 5972 821 168 843
3907,10072 12643 6705 6707 4134 1779 4037 8645 11352 4730
3908,15130 8628 8629 13914 11858 8624 1996 12949 11717 3010
3909,12031 9278 4271 879 821 871 12916 5972 3555 5041
3910,7888 5788 8055 11978 7649 6884 6508 11877 4707 14538
3911,1535 1531 10208 8892 1166 14712 3464 7396 1525 14084
3912,2290 2294 98 13435 11671 5452 7341 4033 7340 846
3913,7244 744 7862 1482 1439 163 11903 8988 12690 821
3914,13189 13188 13624 12426 4330 13344 13006 1534 6001 1535
3915,14220 9821 9819 15012 7130 81 79 7324 7129 7124
3916,1668 7705 10329 11527 7707 11235 4013 13637 13199 7706
3917,10783 15129 14429 15130 14471 14223 14483 4158 5757 5101
3918,10788 12472 529 6487 7293 7748 12471 8528 13996 2528
3919,13188 13189 14712 3464 4330 7396 1535 405 2741 1525
3920,13187 8906 13235 4330 14335 1166 3464 14712 7396 10208
3921,1560 11782 14229 2582 14446 13798 2965 5150 12290 11345
3922,3611 9473 8299 2229 1088 9470 10974 1365 8282 4018
3923,12291 12292 12675 12293 7376 5738 1561 14229 13798 11207
3924,1525 13334 10208 14122 13188 1535 1534 12426 12745 13345
3925,13399 1544 6818 11426 14034 14 8544 14666 11429 12265
3926,11588 11731 1613 6493 4939 14281 8864 15161 14592 15197
3927,6106 14988 14992 14840 14989 14990 14991 3062 14987 14993
3928,9892 7752 4751 2947 12288 12172 12904 12312 13614 13335
3929,9052 14089 2031 740 14702 14604 7123 3055 7258 12713
3930,5970 8886 13004 9998 8887 11692 5967 9996 7530 7808
3931,13208 6494 6543 9344 13191 4073 5708 10106 7949 12566
3932,13335 9220 9346 9892 13077 5229 7691 15038 13609 3486
3933,10827 1366 8630 7349 5708 2850 7276 14858 13634 14667
3934,14091 11693 12499 13004 6389 9544 10274 12557 8886 12879
3935,4330 403 1534 11899 13342 13189 13188 12426 8631 405
3936,6218 9499 6826 14496 653 8270 8300 10012 2029 14522
3937,8460 354 12410 13268 10534 2516 2425 10398 2022 9825
3938,13189 13188 4330 12426 13344 1525 1535 13006 13271 13345
3939,6494 6543 5708 7643 679 5788 9226 14227 1127 6623
3940,13189 11524 1531 13188 4330 1166 14712 7396 11899 3464
3941,14064 1665 10255 6775 12566 10025 3878 9809 6782 908
3942,7707 7705 10329 2657 9867 5401 1667 1668 4013 6803
3943,3541 14414 4882 6613 12373 1945 5486 1893 1897 6499
3944,14091 6057 5967 9996 13004 8886 5970 13839 8887 3259
3945,14091 8886 13004 9998 9996 8887 5970 1857 13633 11692
3946,3656 4276 6769 9825 12410 13696 10398 10105 10052 14301
3947,14712 4330 1535 7396 13188 1534 13189 1525 8906 13235
3948,10815 10556 3843 12655 12656 4416 8191 10991 7554 10199
3949,7525 851 10014 10380 1751 3409 10673 11485 3149 10382
3950,14264 14984 5219 14933 12206 4385 12875 5217 1371 11094
3951,7854 7853 14178 1554 5674 13846 3490 14119 5675 12981
3952,12675 12292 13381 12291 12315 6099 9560 9012 13400 14468
3953,14320 10215 3210 12166 10053 7932 4354 5552 7696 580
3954,14130 14480 14131 14548 14474 14923 14226 4430 13878 2887
3955,907 6485 14436 1889 5383 2439 5380 11656 11062 9743
3956,1348 8052 10967 6525 6406 1495 7889 7689 13951 1215
3957,1071 4 2782 11383 7921 8504 1460 3696 7697 11070
3958,3755 3754 10666 13112 10015 12213 2086 9260 13226 7501
